frameNumber,windowSize,XYError,timeToFuture,time,fps,currentCenterX,currentCenterY,leftShoulderX,leftShoulderY,rightShoulderX,rightShoulderY,angleOfApproach,XFrameSpeed,YFrameSpeed,occupiedHeights,predictedX,predictedY
142,4,10,1.5,1657504500.3740711,12.080333870006134,450,197,468,174,433,171,110.69404042840677,3.3091547434486404,-9.92746423034592,0.4305555555555556,448.2999999999999,200.00000000000009
143,4,10,1.5,1657504500.452386,13.926468000332033,451,197,469,174,434,171,110.05552469508602,12.933487101369728,0.0,0.42592592592592593,448.69999999999993,199.7000000000001
144,4,10,1.5,1657504500.533679,12.768981599873355,451,198,469,174,434,171,109.47236854561015,6.304740087364076,6.304740087364076,0.43287037037037035,449.9373624917827,200.2373624917829
145,4,10,1.5,1657504500.604001,12.152048952345634,452,198,470,173,434,171,108.93780384419838,8.736149499384515,4.368074749692258,0.43287037037037035,451.125492834262,200.28142766302253
146,4,10,1.5,1657504500.6738312,14.424916084300886,452,198,470,173,434,171,108.45654912589754,6.672001972504245,3.3360009862521225,0.4305555555555556,451.69709149773337,200.01722699475823
147,4,10,1.5,1657504500.753132,14.121855303560848,453,198,469,173,437,171,108.02781215049886,12.77104222298682,0.0,0.43287037037037035,452.19709149773337,199.71722699475822
148,4,10,1.5,1657504500.8289294,12.768320786135472,453,198,469,173,437,171,107.61769510697509,6.489254981078246,0.0,0.4351851851851852,452.59709149773335,199.51722699475823
149,4,10,1.5,1657504500.8967478,13.193078696640947,452,199,469,173,436,171,107.20499593081134,0.0,4.485982587862842,0.4398148148148148,452.89709149773336,199.4172269947582
150,4,10,1.5,1657504500.9735434,14.74526016783207,452,199,469,173,435,171,106.72985664637146,0.0,3.3476792622549785,0.44212962962962965,453.19709149773337,199.31722699475822
151,4,10,1.5,1657504501.0503402,13.02158309117552,452,201,469,173,435,171,106.21002200792964,0.0,26.385410441423478,0.44907407407407407,453.39709149773336,199.51722699475823
152,4,10,1.5,1657504501.122147,12.854764560934646,451,200,469,173,434,171,105.64201128554924,-6.729308555100443,6.729308555100443,0.45601851851851855,453.4970914977333,199.81722699475822
153,4,10,1.5,1657504501.1999354,14.121997946162523,451,199,469,172,433,171,105.10592835065894,-4.436628195404816,0.0,0.4583333333333333,453.4970914977333,200.01722699475823
154,4,10,1.5,1657504501.2717445,12.855394951389655,450,191,469,172,432,170,104.67924752608728,-6.706883731788868,-26.827534927155472,0.4652777777777778,452.0218427804904,196.32831960113475
155,4,10,1.5,1657504501.351531,13.925820664101279,450,191,469,171,432,170,104.37041532253888,0.0,0.0,0.4699074074074074,451.1337124380111,195.28425442989516
156,4,10,1.5,1657504501.4243362,12.533442502442858,450,195,469,170,431,168,104.13629374157274,0.0,26.560895177875125,0.4699074074074074,450.86211377453975,194.94845509815946
157,4,10,1.5,1657504501.493152,13.735289012892684,450,196,469,168,431,167,103.8897772707167,0.0,22.58280299359285,0.47685185185185186,450.56211377453974,194.74845509815947
158,4,10,1.5,1657504501.5719435,14.531565927783976,449,198,469,168,430,166,103.60406914356948,-3.342240015044568,23.395680105311975,0.4861111111111111,450.16211377453976,194.74845509815947
159,4,10,1.5,1657504501.6432676,12.691705297812852,449,199,469,168,429,164,103.29782114377186,0.0,14.020504420785212,0.4930555555555556,449.86211377453975,194.74845509815947
160,4,10,1.5,1657504501.721056,14.020504420785212,447,200,466,168,429,164,103.01031789159299,-13.502876477273093,13.502876477273093,0.5069444444444444,449.36211377453975,194.84845509815946
161,4,10,1.5,1657504501.799846,12.855394951389655,447,200,466,167,428,164,102.72798608446043,-8.853215918169624,8.853215918169624,0.49537037037037035,448.86211377453975,194.74845509815947
162,4,10,1.5,1657504501.877638,12.691974133731152,446,201,466,167,427,163,102.40644621569795,-9.845807149782042,9.845807149782042,0.4976851851851852,448.36211377453975,194.84845509815946
163,4,10,1.5,1657504501.9504423,12.854764560934646,446,201,466,166,426,163,102.03782060574108,0.0,0.0,0.5023148148148148,447.86211377453975,195.04845509815945
164,4,10,1.5,1657504502.0272353,13.735468933695307,445,201,465,166,426,163,101.67096893987092,-6.729470505748676,0.0,0.5046296296296297,447.8999999999999,198.20000000000007
165,4,10,1.5,1657504502.1055412,13.02202779942439,444,202,465,166,424,163,101.35427108989214,-8.814229514811203,4.407114757405601,0.5069444444444444,447.2999999999999,199.3000000000001
166,4,10,1.5,1657504502.1873224,12.770420078005353,444,201,465,165,423,163,101.04959463527375,-6.500075937204581,0.0,0.5115740740740741,446.69999999999993,199.9000000000001
167,4,10,1.5,1657504502.2636375,12.227756803638325,443,202,465,165,422,163,100.73142768715998,-13.276811263896274,13.276811263896274,0.5115740740740741,445.9999999999999,200.50000000000009
168,4,10,1.5,1657504502.3404362,13.10355557360609,442,201,464,165,421,163,100.39902045812495,-13.234937829646446,0.0,0.5138888888888888,445.2999999999999,200.8000000000001
169,4,10,1.5,1657504502.4142358,13.02105756603967,442,201,464,165,420,162,100.0744678593051,-8.85281416347603,0.0,0.5185185185185185,444.5999999999999,201.00000000000009
170,4,10,1.5,1657504502.4860435,13.369237046103631,441,200,463,164,419,162,99.74687300275943,-10.042813348263707,-3.3476044494212354,0.5231481481481481,442.9334082756039,200.6444694252014
171,4,10,1.5,1657504502.5638359,14.122568545386592,439,199,462,163,417,161,99.40505408192608,-26.04357045504643,-13.021785227523216,0.5254629629629629,440.45221302452575,199.70387179966232
172,4,10,1.5,1657504502.638636,12.854725163583984,439,198,462,160,416,161,99.05106653664369,-13.280510664167384,-13.280510664167384,0.5277777777777778,439.5713865996378,199.2230453747744
173,4,10,1.5,1657504502.717426,13.368938754044018,438,198,461,158,415,160,98.69427595481541,-13.021717848043366,-8.68114523202891,0.5324074074074074,438.2581278348709,198.58087286492983
174,4,10,1.5,1657504502.7952197,12.691974133731152,437,197,461,158,414,159,98.35379308221528,-12.97958432134057,-9.734688241005427,0.5393518518518519,436.34858190350343,197.3487134164042
175,4,10,1.5,1657504502.865031,12.854528180452972,436,198,459,157,413,159,98.0517670482201,-14.3243195246064,14.3243195246064,0.5439814814814815,435.5485819035034,196.9487134164042
176,4,10,1.5,1657504502.9478085,14.3243195246064,434,199,458,157,411,159,97.79013422503876,-19.79005378880815,13.19336919253877,0.5532407407407407,434.5485819035034,196.7487134164042
177,4,10,1.5,1657504503.0265985,12.080577429333456,433,198,457,157,409,159,97.54081543679669,-17.362452175478865,4.340613043869716,0.5625,433.5485819035034,196.3487134164042
178,4,10,1.5,1657504503.1033928,12.691974133731152,432,198,456,157,408,159,97.29403090449246,-16.277357872563037,3.2554715745126073,0.5648148148148148,432.5485819035034,196.04871341640418
179,4,10,1.5,1657504503.1722088,13.021785227523216,431,198,455,157,407,159,97.04681570629289,-14.74536384378219,0.0,0.5671296296296297,431.4485819035034,195.7487134164042
180,4,10,1.5,1657504503.2460115,14.53151558196338,428,197,453,157,404,159,96.80847439457825,-28.046821557174525,-7.011705389293631,0.5763888888888888,427.698227319938,194.92500741421253
181,4,10,1.5,1657504503.3188164,13.549638024105882,426,196,451,157,402,159,96.55741584536199,-27.981707134017594,-9.327235711339197,0.5787037037037037,425.2528611891101,194.5234179124496
182,4,10,1.5,1657504503.3946135,13.73533399265144,425,196,450,157,400,159,96.30882830061857,-24.119274880492636,-6.891221394426467,0.5810185185185185,422.33020879462475,194.0175361032309
183,4,10,1.5,1657504503.4724066,13.193120195271707,424,194,449,156,399,158,96.11584750841004,-13.02158309117552,-26.04316618235104,0.5856481481481481,420.87133980304696,192.81545310038618
184,4,10,1.5,1657504503.5482032,12.854606972980925,423,189,449,154,398,156,96.00184669458756,-13.192954202315049,-46.17533970810267,0.5879629629629629,420.2202302222424,191.58531825630968
185,4,10,1.5,1657504503.6240065,13.193203193316432,422,186,448,154,397,155,95.92026042066671,-13.192649892742786,-43.97549964247595,0.5902777777777778,418.6193536348693,189.7157296317326
186,4,10,1.5,1657504503.695814,13.19204131571167,421,186,447,152,396,153,95.8263053371699,-13.324302859720571,-33.31075714930143,0.5949074074074074,417.30390545335484,188.37710917794644
187,4,10,1.5,1657504503.7656283,13.92614432469404,421,189,447,151,395,152,95.72602445718151,0.0,43.59409363978409,0.6041666666666666,416.10390545335486,186.8727681506704
188,4,10,1.5,1657504503.8494043,14.323683590428347,419,195,446,150,393,151,95.61656244691683,-13.106708498431308,58.98018824294089,0.6087962962962963,414.80390545335484,186.57276815067038
189,4,10,1.5,1657504503.9172246,11.936593223329595,418,199,445,150,392,150,95.48061325773675,-13.61082903000396,58.98025913001715,0.6134259259259259,413.50390545335483,186.67276815067038
190,4,10,1.5,1657504503.990333,14.744845478610275,417,201,444,149,391,149,95.30073465247989,-13.673607839749367,51.27602939906013,0.6296296296296297,415.9208517613163,187.95200472766075
191,4,10,1.5,1657504504.0651348,13.67831228252114,416,203,443,150,389,150,95.05651776359895,-13.368683085729948,26.737366171459897,0.6319444444444444,417.7474131432224,189.59419185496273
192,4,10,1.5,1657504504.140932,13.368683085729948,415,203,442,150,388,149,94.78172785059691,-13.368853530186112,13.368853530186112,0.6388888888888888,418.4508919625957,190.78090008906938
193,4,10,1.5,1657504504.207486,13.193078696640947,415,205,442,150,388,148,94.49593790987105,-9.25267864824501,18.50535729649002,0.6412037037037037,418.1230197189403,190.3343848043655
194,4,10,1.5,1657504504.2763019,15.02543104529155,415,207,442,150,388,148,94.22299354391185,-7.018023165829356,21.05406949748807,0.6550925925925926,417.6836752311124,190.2395387136049
195,4,10,1.5,1657504504.3391368,14.324026009507676,414,207,442,149,387,148,93.95087246119974,-16.17162113185432,0.0,0.6643518518518519,417.08455181848547,193.00912733818205
196,4,10,1.5,1657504504.4049585,16.17124703124518,414,209,442,149,386,148,93.69104649254867,-7.833392786106354,15.666785572212708,0.6712962962962963,416.3999999999999,193.35261575899443
197,4,10,1.5,1657504504.4667947,15.192570161839493,413,208,442,149,385,147,93.41036887601108,-10.554363361852038,5.277181680926019,0.6712962962962963,415.5999999999999,195.85695678627047
198,4,10,1.5,1657504504.5341253,16.171745835903764,413,207,442,147,385,145,93.10177176730069,-7.787390317897074,0.0,0.6759259259259259,414.9999999999999,197.05695678627043
199,4,10,1.5,1657504504.6039383,14.852088312883978,412,206,442,144,383,143,92.7755658374435,-14.323977091494005,-14.323977091494005,0.6828703703703703,414.1885287777679,197.54548556403842
200,4,10,1.5,1657504504.6762578,14.323977091494005,412,205,442,143,383,142,92.47103966385859,-7.135876361273068,-14.271752722546136,0.6875,413.4696454811361,197.5077189707748
201,4,10,1.5,1657504504.7440758,13.827527775030495,412,204,442,142,383,141,92.20592658400992,-4.785729200302595,-14.357187600907785,0.6921296296296297,412.7438606868794,196.63036458800448
202,4,10,1.5,1657504504.8059118,14.74536384378219,412,204,442,140,383,139,91.97781157720696,-3.6929329570817906,-11.078798871245372,0.7013888888888888,412.08735382973975,195.66084401658546
203,4,10,1.5,1657504504.8707368,16.17180818864971,412,203,442,138,383,137,91.77597628085664,0.0,-15.426133521640628,0.7152777777777778,411.78735382973974,199.96561814388116
204,4,10,1.5,1657504504.9375622,15.192239986670627,412,203,442,137,383,136,91.56227656544516,0.0,-7.654090827800913,0.7337962962962963,411.48735382973973,203.75351387334405
205,4,10,1.5,1657504505.005378,15.191249547265484,413,201,443,136,383,135,91.32787088157606,5.038590354093287,-15.115771062279864,0.7384259259259259,411.3873538297397,205.36539388217642
206,4,10,1.5,1657504505.0751908,14.745830403600056,413,201,444,136,382,135,91.0773369008062,3.7274286516644244,-11.182285954993272,0.7453703703703703,411.28735382973974,208.2371708091204
207,4,10,1.5,1657504505.1460023,14.324026009507676,412,202,444,136,381,135,90.84506448647667,-14.121997946162523,14.121997946162523,0.7546296296296297,411.1873538297397,207.63717080912042
208,4,10,1.5,1657504505.2118251,13.925497018552702,412,202,444,137,381,135,90.6229633032716,-7.372539369213706,7.372539369213706,0.7777777777777778,411.08735382973975,206.15791138547655
209,4,10,1.5,1657504505.2736602,15.426473941667586,412,200,444,136,381,135,90.39150545897292,-5.064043310490044,-5.064043310490044,0.7824074074074074,410.725092730517,205.19565028625385
210,4,10,1.5,1657504505.3364916,16.17205760444179,412,194,444,136,380,134,90.12992760849062,-3.827007002896964,-26.789049020278746,0.7824074074074074,410.6224355412558,202.2826334782664
211,4,10,1.5,1657504505.3993256,15.915608612171484,412,186,444,136,380,134,89.84916232604456,0.0,-129.3724702444065,0.7916666666666666,410.94822033551253,207.44957823683998
212,4,10,1.5,1657504505.4701335,15.914944316909825,412,186,445,134,380,132,89.56469334463323,0.0,-60.31173182349241,0.7939814814814815,411.3047271926522,206.98415551701123
213,4,10,1.5,1657504505.5449357,14.122711202397387,413,185,446,131,380,128,89.27750958867705,4.820534863594728,-43.384813772352544,0.8055555555555556,411.58913595840994,201.71047329528884
214,4,10,1.5,1657504505.6097617,13.368597865131653,413,186,447,129,380,124,88.97189553347242,3.6593827485783184,-29.275061988626547,0.8125,411.9823316600241,196.6341523362758
215,4,10,1.5,1657504505.6763287,15.425906583302686,415,199,449,126,381,122,88.66186261617628,30.044942371472985,195.2921254145744,0.8194444444444444,412.1823316600241,194.2222723274434
216,4,10,1.5,1657504505.735171,15.022471185736492,415,202,450,124,381,121,88.37394109227293,15.94777235957833,127.58217887662664,0.8217592592592593,412.3823316600241,192.64562743347312
217,4,10,1.5,1657504505.8039885,16.994542205726834,416,205,452,122,381,119,88.10321908061712,15.525699697824807,98.32943141955711,0.8425925925925926,412.7823316600241,192.94562743347313
218,4,10,1.5,1657504505.8688142,14.531213514365596,418,208,452,121,385,117,87.82644732348486,19.37566290083558,85.25291676367655,0.8819444444444444,413.3823316600241,194.52488685711702
219,4,10,1.5,1657504505.9326541,15.42596331726119,422,217,457,121,387,116,87.53932503388586,62.65672756606564,140.9776370236477,0.9050925925925926,414.95606398147885,196.79861917857178
220,4,10,1.5,1657504505.9984758,15.66418189151641,425,218,460,120,390,116,87.24904917088055,54.83006302815257,78.32866146878939,0.9097222222222222,416.5776044673718,201.4494025798229
221,4,10,1.5,1657504506.0598264,15.192570161839493,429,218,467,120,391,115,86.96055631497434,57.58796150096797,52.352692273607246,0.9212962962962963,418.2776044673718,198.6598122040196
222,4,10,1.5,1657504506.1231725,16.299763332465425,432,219,470,120,394,114,86.67573493613726,55.25691814163664,43.41614996842879,0.9421296296296297,420.2776044673718,201.69475549526737
223,4,10,1.5,1657504506.1889985,15.786279653585153,436,218,476,120,397,113,86.40898132155694,62.6644505118944,-15.6661126279736,0.9537037037037037,422.53590864047754,206.6187561523713
224,4,10,1.5,1657504506.2558198,15.191579679384557,441,219,480,120,402,112,86.17924444491693,68.36396564120302,0.0,0.9722222222222222,425.0427129388634,212.2643217652842
225,4,10,1.5,1657504506.3206458,14.965279784778195,445,216,486,118,404,110,86.00531461043897,66.16584797592466,-15.269041840598,0.9745370370370371,431.80210980427984,213.09676864249576
226,4,10,1.5,1657504506.3804848,15.425906583302686,446,213,487,114,405,108,85.85568725295502,54.408592665620255,-23.317968285265824,0.9930555555555556,439.0848897148574,212.40414868081967
227,4,10,1.5,1657504506.447307,16.71150635700426,447,210,489,109,406,105,85.67270010985426,15.191799775435546,-45.57539932630664,1.0046296296296295,443.6893556476174,208.39075088253972
228,4,10,1.5,1657504506.5161223,14.965066203308917,451,208,493,106,410,100,85.42331324853146,37.13587522400323,-37.13587522400323,1.0208333333333333,451.5858094140287,203.79429711612843
229,4,10,1.5,1657504506.5809498,14.323732506437358,454,199,495,102,413,96,85.11889219821559,40.10689616016734,-70.18706828029285,1.0185185185185186,460.54040409276223,191.92375642834477
230,4,10,1.5,1657504506.6547544,15.666990392804315,455,202,497,96,413,93,84.7795339640316,32.93418613193135,-40.25289416124943,1.0277777777777777,468.475865711041,184.29152556155958
231,4,10,1.5,1657504506.718583,13.549287857888157,459,202,501,94,417,90,84.43804353984993,64.69072471032794,0.0,1.0694444444444444,471.475865711041,182.6915255615596
232,4,10,1.5,1657504506.7844064,15.66693187208881,463,189,505,90,421,84,84.11234005664372,61.70362633321074,-100.26839279146745,1.087962962962963,481.5909244239066,168.2920551531531
233,4,10,1.5,1657504506.8572102,15.192184958871064,466,185,510,87,423,82,83.8037747618758,54.60131173770927,-84.3838454128234,1.1018518518518519,488.74007583901175,158.39485211355367
234,4,10,1.5,1657504506.924034,13.735558895864239,471,177,516,83,427,75,83.50487277024429,59.417768612968715,-92.84026345776363,1.1134259259259258,493.9681316588979,150.71351489498156
235,4,10,1.5,1657504506.9978342,14.964692450406735,475,172,522,79,429,72,83.2179543668658,54.94277536530892,-68.67846920663615,1.1458333333333333,493.4909559703594,146.82829154667255
236,4,10,1.5,1657504507.0641665,13.550119532209084,478,170,528,75,429,70,82.9590433268746,50.31080495223407,-50.31080495223407,1.162037037037037,494.6890041912487,142.1400833768817
237,4,10,1.5,1657504507.1270185,15.075602585023255,481,166,532,75,431,68,82.73762177483425,49.264885867382056,-54.191374454120265,1.1759259259259258,500.221560595161,138.25275660482217
238,4,10,1.5,1657504507.1948268,15.91041650861088,485,166,537,75,433,68,82.5439906828579,51.891216265775185,-40.77166992310907,1.1805555555555556,504.08822710051373,134.67104444341882
239,4,10,1.5,1657504507.2666414,14.747437668990784,488,166,542,72,435,67,82.35676300756954,42.36257065808389,0.0,1.2037037037037037,501.7336324217802,141.4415851312025
240,4,10,1.5,1657504507.3374534,13.924757313785639,494,164,549,70,439,65,82.16472761804845,63.54631629449443,-14.121403620998763,1.2152777777777777,509.1383058195938,141.79823043885602
241,4,10,1.5,1657504507.402279,14.12190285077456,500,152,555,69,445,60,81.95912416179763,72.30586231506797,-67.48547149406345,1.2337962962962963,523.6686183072204,127.06327211707116
242,4,10,1.5,1657504507.4750853,15.42602005163701,504,147,560,65,448,58,81.72973999784377,68.27877407674914,-68.27877407674914,1.2546296296296295,530.9834161767286,124.03288594310398
243,4,10,1.5,1657504507.5474024,13.735064118517743,508,155,564,61,453,53,81.4897687988649,56.08576729570261,112.17153459140522,1.2523148148148149,530.8915518227599,127.66576721741929
244,4,10,1.5,1657504507.6132312,13.827983647632863,512,182,565,53,460,43,81.2513624626142,57.90977967850942,253.35528609347872,1.2824074074074074,532.7634960028738,131.64710443599137
245,4,10,1.5,1657504507.6775708,15.19091942949447,514,178,564,45,465,39,81.0275817866571,49.63039043530531,153.85421034944648,1.2731481481481481,536.3812748259959,132.5998809070888
246,4,10,1.5,1657504507.7488894,15.542518342844438,519,188,569,40,470,33,80.81032774904523,54.98390192233071,150.28933192103727,1.3009259259259258,538.3004466945289,136.58070903855574
247,4,10,1.5,1657504507.8266814,14.021582445208136,523,192,575,36,471,30,80.61395378141243,52.77281277326573,52.77281277326573,1.3287037037037037,538.8634243578566,143.18143360889522
248,4,10,1.5,1657504507.9947639,15.070889851062683,533,197,590,62,477,41,80.43262704169405,57.171703245882036,36.75323780092417,1.099537037037037,538.6003040860926,150.2595995367098
249,4,10,1.5,1657504508.0615826,9.83000065622334,534,194,591,44,478,33,80.27080067385474,48.123915263377306,19.249566105350922,1.2800925925925926,543.2003040860926,153.0595995367098
250,4,10,1.5,1657504508.1264093,14.965867165254872,542,190,602,37,482,29,80.13050166194074,61.08516552752122,5.31175352413228,1.3402777777777777,539.5601690700003,157.53518509584146
251,4,10,1.5,1657504508.1862493,15.19174475082491,549,184,609,28,490,22,79.99461968974614,118.96275947018043,-101.96807954586895,1.4097222222222223,536.0950450242378,168.6999818960284
252,4,10,1.5,1657504508.2510786,16.994817645128222,558,194,618,27,498,21,79.82615381971017,128.3395212478079,32.08488031195198,1.4074074074074074,531.2651884418642,183.62983847840206
253,4,10,1.5,1657504508.3238811,15.425112351699434,565,188,630,21,501,16,79.61809620614176,117.06293821701344,-10.179385931914211,1.4791666666666667,545.2680778295717,186.20784809686228
254,4,10,1.5,1657504508.3907056,13.735783806442317,569,195,638,16,501,12,79.41262118812473,102.15807292300947,18.91816165240916,1.5,550.9680778295717,187.5078480968623
255,4,10,1.5,1657504508.4665008,14.964585667292226,577,187,647,14,507,7,79.24770713591947,106.95696467220665,-106.95696467220665,1.5046296296296295,569.4569208785667,176.21900504786726
256,4,10,1.5,1657504508.5363162,13.193452193716421,588,181,660,5,516,-1,79.1115225027859,130.48503196967587,-96.14686566186644,1.5069444444444444,592.8171976117077,163.39038008660543
257,4,10,1.5,1657504509.4692466,18.394375956600488,171,198,187,190,155,187,78.94831795721252,-369.35863942056113,2.7841103473911644,0.3194444444444444,506.7721887854979,164.37363392197886
258,4,10,1.5,1657504509.5300834,9.413640485146649,171,197,187,190,156,189,78.7300089793167,-349.6196193613353,1.7568825093534437,0.3148148148148148,419.0749056703571,164.6324142391404
259,4,10,1.5,1657504509.6008945,16.437421620265862,172,196,188,190,157,189,78.48340487579738,14.122093042831217,-14.122093042831217,0.3148148148148148,384.9898500147521,162.71746989474534
260,4,10,1.5,1657504509.670709,14.122093042831217,173,195,189,190,158,190,78.2751792317913,14.323512387027813,-14.323512387027813,0.3125,350.1635812431505,161.143738666347
261,4,10,1.5,1657504509.742515,14.323683590428347,176,198,191,190,161,190,78.10518678712634,23.647974055643697,4.72959481112874,0.31712962962962965,310.7983928012862,164.31390018794497
262,4,10,1.5,1657504509.8023555,13.926375520043031,176,199,191,189,162,191,77.91049428645813,18.363981534021253,7.345592613608502,0.32175925925925924,272.5983928012862,164.81390018794497
263,4,10,1.5,1657504509.8631935,16.71110686125687,178,199,192,189,164,191,77.64552976011473,33.98756958681436,0.0,0.3194444444444444,225.59550341357877,166.63589056948473
264,4,10,1.5,1657504509.9260254,16.437099536392957,178,197,193,189,164,192,77.3315163936521,16.303469775270198,-16.303469775270198,0.32175925925925924,187.362708173894,165.96868580916947
265,4,10,1.5,1657504509.9988313,15.915487827090036,179,197,194,189,165,192,77.00428798796672,15.34705466946216,-10.23136977964144,0.3194444444444444,135.45503722617303,179.10341412398182
266,4,10,1.5,1657504510.0776193,13.73515407538396,180,198,195,188,165,191,76.6717185238931,14.63758207741582,-3.659395519353955,0.32407407407407407,78.83795300732973,192.7712409566692
267,4,10,1.5,1657504510.1364634,12.692281388726657,180,198,196,187,165,191,76.3362654263199,0.0,0.0,0.3287037037037037,130.58296183353946,192.3879871212958
268,4,10,1.5,1657504510.1973026,16.994060208257363,181,198,196,185,167,191,75.99448856438593,8.355386981362104,0.0,0.3287037037037037,183.08024494868027,192.22920680413426
269,4,10,1.5,1657504510.265121,16.43677746514198,181,192,196,184,167,190,75.65739908350515,5.361832248431452,-32.170993490588714,0.3333333333333333,182.64271398007673,189.27967089378035
270,4,10,1.5,1657504510.329946,14.74526016783207,181,194,196,182,167,189,75.331064811169,3.963115648636774,-15.852462594547095,0.33564814814814814,181.96210998543697,188.88089318714432
271,4,10,1.5,1657504510.3922925,15.426133521640628,181,196,196,182,167,188,75.04235721985714,0.0,32.600793586021695,0.33564814814814814,182.46210998543697,188.68089318714433
272,4,10,1.5,1657504510.4601107,16.0394034416826,182,197,197,183,168,188,74.80076710842857,7.682578990750069,23.047736972250206,0.33564814814814814,183.06210998543696,188.48089318714432
273,4,10,1.5,1657504510.5269306,14.745312005624891,184,198,200,184,168,188,74.62576768956193,15.3070829359441,20.40944391459213,0.33564814814814814,183.66210998543698,188.38089318714432
274,4,10,1.5,1657504510.597754,14.965600168413241,185,197,201,184,169,188,74.50577343820201,14.99199877041636,11.243999077812271,0.33796296296296297,183.49490522512173,189.24809794745957
275,4,10,1.5,1657504510.6555996,14.119620945616132,184,198,200,184,169,188,74.4489947696992,-17.287401801980035,17.287401801980035,0.3425925925925926,182.40373875098666,190.91220705450323
276,4,10,1.5,1657504510.7194266,17.287401801980035,184,199,200,185,169,188,74.44218267794257,-8.286714557797325,16.57342911559465,0.3449074074074074,181.4436310843709,192.60683548771368
277,4,10,1.5,1657504510.7862568,15.667341526278436,183,199,199,185,168,188,74.48777747366267,-10.666341155767137,10.666341155767137,0.3472222222222222,180.76223159115625,193.68823498092834
278,4,10,1.5,1657504510.8505995,14.963304388775125,183,197,199,185,168,189,74.5856886988267,-7.9413285519675325,0.0,0.3541666666666667,180.96223159115624,193.58823498092835
279,4,10,1.5,1657504510.9144313,15.541769647204426,182,196,199,185,166,189,74.7317107866192,-15.915487827090036,-15.915487827090036,0.35185185185185186,180.28481821536474,198.65271523567728
280,4,10,1.5,1657504510.9772592,15.666171142569006,182,194,199,184,165,189,74.86990559498778,-7.957849601092844,-23.87354880327853,0.35185185185185186,179.79169098160614,201.02522417071165
281,4,10,1.5,1657504511.04109,15.91651455872252,181,194,198,184,165,188,74.9467694937811,-10.554575834440552,-15.831863751660828,0.3541666666666667,179.79169098160614,200.8252241707117
282,4,10,1.5,1657504511.0979402,15.666405205321858,181,194,198,182,165,186,74.97088005286702,-8.086013213523522,-12.129019820285285,0.35648148148148145,179.69169098160614,200.52522417071168
283,4,10,1.5,1657504511.1627676,17.590089202212653,181,193,198,182,164,185,75.00298547294335,0.0,-15.667575624005439,0.36574074074074076,179.39169098160613,200.02522417071168
284,4,10,1.5,1657504511.2236018,15.425566188315079,182,194,199,181,165,183,75.08496767949215,8.021664958154194,0.0,0.3680555555555556,179.09169098160615,199.72522417071167
285,4,10,1.5,1657504511.2924166,16.438130249219107,182,196,199,179,165,181,75.18277319311265,5.142012987729452,10.284025975458905,0.3680555555555556,180.40168535446713,198.0152297978507
286,4,10,1.5,1657504511.3652253,14.531767314554967,182,197,199,178,165,180,75.29065781985742,3.741323283455612,11.223969850366835,0.37037037037037035,180.91860050678514,196.38139949321467
287,4,10,1.5,1657504511.429053,13.734614351860948,182,198,199,179,165,181,75.42147919603906,0.0,15.915125482845239,0.37037037037037035,181.79999999999978,195.3
288,4,10,1.5,1657504511.4878962,15.66716595757397,182,199,199,179,166,180,75.61783871761254,0.0,16.437486038555143,0.375,181.6999999999998,195.5
289,4,10,1.5,1657504511.561698,16.99433563203488,183,198,199,179,167,181,75.86948717772017,5.115766004210382,5.115766004210382,0.3726851851851852,181.79999999999978,195.7
290,4,10,1.5,1657504511.6325068,13.549813114002074,183,198,200,180,167,181,76.14360138093159,3.741373343086008,3.741373343086008,0.3726851851851852,181.8999999999998,196.1
291,4,10,1.5,1657504511.704317,14.324368444959001,184,201,202,180,167,181,76.37603609851195,14.121522482029528,42.36456744608858,0.37962962962962965,182.1999999999998,196.8
292,4,10,1.5,1657504511.7781184,13.92558948717438,186,200,203,180,169,182,76.51800720377929,20.744916363588402,13.82994424239227,0.37962962962962965,182.6999999999998,197.4
293,4,10,1.5,1657504511.8429441,13.54990066064708,187,201,205,180,170,181,76.58827101525873,19.098527416284938,14.323895562213702,0.38657407407407407,183.29999999999978,198.2
294,4,10,1.5,1657504511.906288,15.42596331726119,188,201,206,180,171,181,76.61973675661544,18.262767989090158,10.957660793454096,0.3888888888888889,183.8999999999998,198.9
295,4,10,1.5,1657504511.9691284,15.786873830843524,189,200,207,179,172,180,76.62734040905545,16.170000154209138,-16.170000154209138,0.3958333333333333,185.41271247565518,198.48728752434462
296,4,10,1.5,1657504512.0359488,15.91331400907532,190,199,208,177,173,179,76.62648925790592,15.544361593311294,-15.544361593311294,0.40046296296296297,186.99584962151744,197.90415037848237
297,4,10,1.5,1657504512.1057618,14.965493372344032,191,198,209,175,174,177,76.61955715842711,15.191414611531455,-15.191414611531455,0.40046296296296297,188.67606513106574,197.12393486893407
298,4,10,1.5,1657504512.1735835,14.323977091494005,192,197,210,174,175,176,76.59167398547272,14.964705798403202,-14.964705798403202,0.4050925925925926,190.50313714492614,196.09686285507368
299,4,10,1.5,1657504512.236413,14.744534477000686,193,197,211,173,175,175,76.51905471673405,16.1724317425554,0.0,0.4097222222222222,191.50313714492614,195.9968628550737
300,4,10,1.5,1657504512.3012393,15.916091770830961,194,196,213,174,176,175,76.43322068211396,15.790529004617472,-7.895264502308736,0.41203703703703703,193.81236444520445,195.1922492049345
