frameNumber,windowSize,XYError,timeToFuture,time,fps,currentCenterX,currentCenterY,leftShoulderX,leftShoulderY,rightShoulderX,rightShoulderY,angleOfApproach,XFrameSpeed,YFrameSpeed,occupiedHeights,predictedX,predictedY
52,4,10,1,1657586731.012829,22.25260231529132,408,373,466,260,351,257,33.347918297116394,32.33102597702921,96.99307793108764,1.150462962962963,396.5,352.9
53,4,10,1,1657586731.0566258,20.897959183673468,408,380,466,262,351,259,34.36971746394966,22.125629722368267,118.00335851929742,1.1759259259259258,398.9,357.99999999999994
54,4,10,1,1657586731.1049569,22.83272998470307,408,384,466,266,351,262,35.30091331381882,16.311426893625626,108.74284595750417,1.1990740740740742,401.1,363.19999999999993
55,4,10,1,1657586731.1490088,20.69064450090028,404,388,463,268,346,266,36.14177641466857,-92.90635833028763,92.90635833028763,1.224537037037037,402.5749434718099,368.42505652819005
56,4,10,1,1657586731.1935415,22.700503877856978,400,394,461,272,339,272,36.86255147662973,-90.3090881198005,112.88636014975064,1.25,397.3240523976283,380.488670370917
57,4,10,1,1657586731.2384613,22.455370909713896,394,402,458,273,330,274,37.47696089276572,-105.65567770840455,135.84301419652013,1.2847222222222223,386.91812509654403,398.339148329454
58,4,10,1,1657586731.283301,22.26193294304352,387,406,453,272,322,276,38.0206129014674,-117.74980147855032,123.35693488229082,1.3032407407407407,374.6464694258266,414.742787603539
59,4,10,1,1657586731.3281815,22.3015866263984,381,415,448,274,315,278,38.52308866781231,-133.68867734086973,200.5330160113046,1.3587962962962963,363.4648881976298,433.66515944583415
60,4,10,1,1657586731.376054,22.281446223478287,375,423,443,276,308,279,38.94441241570582,-129.37596199818012,183.28261283075514,1.4050925925925926,356.3277224651282,445.4261442335448
61,4,10,1,1657586731.420933,20.88880035061158,372,428,440,277,304,280,39.249454326054014,-108.98636686472534,159.84667140159718,1.4398148148148149,352.60481899557396,451.7530693222243
62,4,10,1,1657586731.4658146,22.282156441913344,369,429,438,278,301,281,39.43570929128161,-99.16537003056497,126.71130615016635,1.4490740740740742,347.06816874823147,459.4443446382731
63,4,10,1,1657586731.5116942,22.280854409366416,368,435,438,281,299,282,39.55349887974521,-21.79617841014795,130.7770704608877,1.4722222222222223,342.4583013648765,468.6035489384032
64,4,10,1,1657586731.5566134,21.79617841014795,368,444,439,284,297,284,39.67865065842623,-11.136286155790502,167.04429233685752,1.5185185185185186,338.01568329810783,481.242819939933
65,4,10,1,1657586731.6014519,22.262169263023804,367,456,439,290,296,287,39.85143849217951,-14.854586826983523,200.53692216427757,1.5694444444444444,333.6247723925752,498.9333237669991
66,4,10,1,1657586731.6483266,22.302298129380112,369,467,444,297,295,293,40.05839388439757,0.0,209.35076439303685,1.6203703703703705,336.57566346675685,498.66970992427207
67,4,10,1,1657586731.6932082,21.333441840829675,374,475,453,302,295,296,40.28247391594489,111.40427204683209,178.24683527493133,1.6574074074074074,344.88159076784115,492.71923196573505
68,4,10,1,1657586731.7387898,22.280854409366416,380,482,463,303,297,296,40.517802175349956,122.94865652073112,167.65725889190608,1.6921296296296295,355.3532464385586,488.6155926916501
69,4,10,1,1657586731.783182,21.938687017151107,385,488,472,305,298,298,40.78781347709713,119.53032035594313,156.88354546717537,1.7083333333333333,364.83482766675536,482.29322084935495
70,4,10,1,1657586731.827264,22.52652609643705,388,500,479,311,298,303,41.08807231412982,106.18236471343792,184.42200187070796,1.775462962962963,370.271993399257,484.1322360616443
71,4,10,1,1657586731.8738286,22.684911354613995,389,511,482,317,297,308,41.40386780203411,21.945918794474675,241.40510673922142,1.8287037037037037,372.19489686881116,492.1053109729648
72,4,10,1,1657586731.9207032,21.47555118634348,386,520,482,322,291,311,41.73630584681905,-21.63545812109098,216.3545812109098,1.8703703703703705,374.17922383512723,512.6372684671803
73,4,10,1,1657586731.9661064,21.333550349429824,378,536,478,332,279,318,42.12037829990722,-72.54573128545731,261.1646326276463,1.9375,373.7068278076255,526.5742124461345
74,4,10,1,1657586732.0119832,22.024858875731876,367,549,472,342,262,324,42.71817806829827,-113.68614088346447,265.26766206141707,2.0,370.6173455572276,538.4431755179933
75,4,10,1,1657586732.063845,21.797537690792584,336,568,440,352,233,336,43.634644753062844,-597.7428881410787,366.3585443445321,2.0694444444444446,312.135014345676,573.0717336872601
76,4,10,1,1657586732.1090963,19.282028649712217,300,591,403,372,197,346,44.8296804348685,-697.0808064772186,436.976027940943,2.1435185185185186,259.09197543980576,614.3972207625817
77,4,10,1,1657586732.154171,22.09877870156693,256,450,341,368,172,349,46.1628731491244,-780.6575080611491,-696.2621017842681,1.4166666666666667,247.29197543980575,611.8972207625817
78,4,10,1,1657586732.201044,22.185393823026917,210,453,309,383,111,366,47.58914534892301,-830.4201347072243,-507.77282122225176,1.5902777777777777,230.29197543980575,608.9972207625817
79,4,10,1,1657586732.2448866,21.334201424211596,156,418,251,387,62,369,49.0960603236458,-1231.6800678670286,-798.311155099,1.2731481481481481,207.39197543980578,601.9972207625817
80,4,10,1,1657586732.2887692,22.808890145685712,88,419,193,387,-16,359,50.58893033735856,-1390.7070276616678,-387.5740896762025,1.2893518518518519,177.39197543980578,593.8972207625817
81,4,10,1,1657586732.3328183,22.788071086674236,43,418,129,387,-42,355,52.03129466308577,-1276.9980747914358,-267.6343270520973,1.3148148148148149,142.79197543980575,584.5972207625816
82,4,10,1,1657586732.3777013,22.701978295580634,-26,408,79,392,-131,345,53.41352830008905,-1343.5235361263694,-256.18033527833313,1.1527777777777777,102.9442987208322,559.8739879523174
83,4,10,1,1657586732.4226189,22.280144273929235,-91,405,7,387,-189,348,54.72662144417877,-1447.0947674603765,-66.78898926740199,1.0069444444444444,58.12656213168894,539.2778396732331
84,4,10,1,1657586732.4714475,22.26299642246733,-173,443,-152,387,-193,367,55.971549593724475,-1584.9329408891688,377.3649859259926,1.0740740740740742,-125.26481771969176,552.2942437352131
85,4,10,1,1657586732.5163822,20.479800001953105,-206,412,-181,330,-230,324,57.19198963365833,-1307.5215661688683,29.056034803752627,1.2615740740740742,-227.88230427800264,504.57492043743633
86,4,10,1,1657586732.560274,22.254491430996975,-228,404,-200,339,-256,326,58.41795082516022,-1106.4091568562158,-21.909092214974567,1.1782407407407407,-234.53926537213243,456.94943336211475
87,4,10,1,1657586732.6057754,22.783367283196174,-223,416,-202,342,-243,334,59.636687708551555,112.35023732736175,269.64056958566823,1.1412037037037037,-282.4392653721324,453.5494333621147
88,4,10,1,1657586732.6524043,21.97731166850933,-247,489,-234,356,-260,358,60.83805994050375,-208.48786485871332,932.7088691047701,1.3726851851851851,-336.6975872924886,495.43666300581333
89,4,10,1,1657586732.6981773,21.44590338282816,-263,533,-232,370,-294,370,62.0598175274276,-255.65047786229763,942.2546184067542,1.6041666666666667,-396.9147438343797,574.4484685459263
